car_brand,car_model,mileage_km,engine_size_cc,transmission,fuel_type,steering_type,drive_train,no_of_seats,no_of_doors,body_type,Power Steering,Air Conditioner,Navigation,Air Bag,Anti-Lock Brake System,Fog Lights,Power Windows,Alloy Wheels,year,price(Ksh),redundant_price_column,car_age,mileage_category
BMW,1 SERIES,31428.203800386487,2000.0,automatic transmission,Diesel,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021.0,2843969.463983935,2872235.0,4.0,0.0
BMW,X6,5983.325834111975,3000.0,automatic transmission,Diesel,RHD,4WD,8 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023.0,11507116.753813049,11876178.0,2.0,0.0
KIA,MOHAVE,19595.890258238265,2959.0,automatic transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,7305745.691898537,6711619.0,3.0,0.0
TOYOTA,FORTUNER 2.4 V 4WD,81435.70650158013,2400.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2018.0,5647700.905671835,5670039.0,7.0,1.0
TOYOTA,PRIUS PHV,84911.18386339745,1800.0,automatic transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018.0,2222607.094191953,2283844.0,7.0,1.0
MERCEDES,E CLASS,57334.60941062106,1991.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,5986635.022103659,5926312.0,3.0,1.0
BMW,2 SERIES,27953.35647272337,1500.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018.0,4983323.0941385,4883891.0,7.0,0.0
GENESIS,G90,66893.86685637165,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6572322.8948744,6768621.0,5.0,1.0
TOYOTA,PRIUS PHV A,99192.23531670516,1800.0,automatic transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017.0,2218211.582228845,2279133.0,8.0,1.0
GENESIS,G70,4491.632228564986,2497.0,automatic transmission,Petrol,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023.0,6876317.3096512,7535869.0,2.0,0.0
MERCEDES,GLE CLASS,25228.52428774364,2999.0,automatic transmission,Hybrid,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,11130514.89670232,12155848.999999989,3.0,0.0
GENESIS,G70,15038.675566967024,2497.0,automatic transmission,Petrol,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,7343874.439466719,7144393.0,4.0,0.0
KIA,K8,6986.6698927880125,3470.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023.0,5754834.240299673,5326457.0,2.0,0.0
KIA,K9,91775.7925042182,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,4542168.808417182,4521050.0,6.0,1.0
MERCEDES,A CLASS,122436.46035356382,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2901135.3458803124,2789480.0,9.0,2.0
MERCEDES,C CLASS,25184.4727162854,2996.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,11104382.939695822,12155848.999999989,6.0,0.0
BMW,M3,58993.24589758532,3000.0,automatic transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,1,0,0,0,0,0,1,0,2014.0,4762854.427927127,4732570.0,11.0,1.0
GENESIS,G80,77263.91324427685,3470.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,5440105.559959106,5592780.0,6.0,1.0
GENESIS,G70,24304.42441242609,2151.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,6640937.3842706485,6081300.0,4.0,0.0
TOYOTA,COROLLA SPORT,29482.79449357481,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018.0,2520925.033700762,2740644.0,7.0,0.0
TOYOTA,COROLLA SPORT G,10197.986010282984,1200.0,automatic transmission,Petrol,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020.0,4741129.939641984,4883891.0,5.0,0.0
TOYOTA,FORTUNER 2.8 V,93565.04908835108,2800.0,automatic transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2019.0,5309577.855969632,5559019.0,6.0,1.0
TOYOTA,86 GT,64341.370611305625,2000.0,automatic transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2018.0,2660853.6367006507,2836348.0,7.0,1.0
GENESIS,G90,102665.66221972462,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,6125961.870406511,5697833.0,4.0,2.0
MERCEDES,E CLASS,34782.398540043614,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,6198322.109222647,6086953.0,6.0,0.0
TOYOTA,PRIUS,40188.71677762701,1800.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2015.0,2163901.318718189,2399575.0,10.0,0.0
TOYOTA,PRIUS,103191.52454064226,1800.0,automatic transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2015.0,2497646.964680427,2577333.0,10.0,2.0
TOYOTA,FORTUNER 2.8 TRD SPORTIVO NAVI,73893.00978840173,2800.0,automatic transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2017.0,6301620.648031737,6643939.0,8.0,1.0
MERCEDES,GLC CLASS,69435.7426280682,2996.0,automatic transmission,Petrol,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2016.0,5247095.121936086,5398594.0,9.0,1.0
MERCEDES,GLE CLASS,19908.70872513762,3982.0,automatic transmission,Petrol,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2021.0,12929733.294134503,12155848.999999989,4.0,0.0
TOYOTA,HARRIER ELEGANCE,70604.08843436309,1980.0,automatic transmission,Petrol,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2017.0,2090591.3988075936,2286984.0,8.0,1.0
TOYOTA,LAND CRUISER PRADO TX,44878.0435661292,2690.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,1,1,1,1,2020.0,4611381.390371838,4458238.0,5.0,0.0
BMW,X4,24764.78794563449,2000.0,automatic transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2019.0,6987814.561937981,6959569.0,6.0,0.0
TOYOTA,FJ CRUISER,30168.801325848584,4000.0,automatic transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2016.0,6677457.501437592,6452362.0,9.0,0.0
BMW,X6,15870.63555228001,3000.0,automatic transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022.0,10250559.718802651,9523869.0,3.0,0.0
MERCEDES,C CLASS,22879.982637404748,1600.0,automatic transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,0,0,0,1,0,2016.0,3000867.837300542,3038754.0,9.0,0.0
TOYOTA,FORTUNER 2.4 G,59638.89003534426,2400.0,automatic transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2018.0,6291957.397591493,6015819.0,7.0,1.0
TOYOTA,LAND CRUISER PRADO,33759.07259474487,2700.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2020.0,5511216.6472736485,5202089.0,5.0,0.0
BMW,7 SERIES,99486.3991791712,2993.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,6797622.934506405,6556944.0,7.0,1.0
MERCEDES,E CLASS,92680.65675632768,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5148204.124230722,4817680.0,7.0,1.0
TOYOTA,PRIUS A,68796.60987417439,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2834320.9549358217,3045125.0,9.0,1.0
TOYOTA,PRIUS,18548.40299907593,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2307515.008593111,2555035.0,9.0,0.0
BMW,7 SERIES,74921.17094817024,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2015.0,5770839.527925764,5735677.0,10.0,1.0
TOYOTA,PRIUS,49438.77801906935,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019.0,2718270.71275448,2935675.0,6.0,0.0
BMW,3 SERIES,58352.60101525905,1998.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,4708511.7784852125,4730999.0,4.0,1.0
TOYOTA,4RUNNER 4X4 -4.0L V6 / EXPORT ONLY,44694.429344085605,900.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,0,2020.0,5913619.173669957,5948139.0,5.0,0.0
TOYOTA,PRIUS PHV,36352.155216748695,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018.0,2412858.611156016,2447155.0,7.0,0.0
KIA,MOHAVE,34817.40185714069,2959.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,6179547.406745907,5655435.0,3.0,0.0
BMW,X5,77102.30105758244,2993.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2016.0,5493631.973114452,6087582.0,9.0,1.0
KIA,MOHAVE MOHAVE THE MASTER,35218.42560664896,2959.0,automatic transmission,Diesel,LHD,Other,4 Seats,5 Doors,sedan,0,0,0,0,0,0,0,0,2021.0,4733451.738034572,4883891.0,4.0,0.0
BMW,7 SERIES,138463.80671923005,2993.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,8385035.683349482,8137765.0,5.0,2.0
MERCEDES,S CLASS,75368.73887779124,3982.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,9283895.68187146,10022910.0,4.0,1.0
TOYOTA,CROWN HYBRID,36634.39696020358,2500.0,automatic transmission,Hybrid,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4361168.547887891,4372657.0,7.0,0.0
MERCEDES,E CLASS,84432.2336869229,1950.0,automatic transmission,Diesel,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2016.0,4311243.461472329,4454032.0,9.0,1.0
MERCEDES,GLC CLASS,38965.7953456731,1991.0,automatic transmission,Hybrid,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2020.0,6881373.7555553885,7370685.0,5.0,0.0
TOYOTA,PRIUS S SAFETY PLUS,33349.57070984601,1800.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,0,0,0,0,1,1,1,2019.0,3192577.240976772,3022984.0,6.0,0.0
MERCEDES,S CLASS,13425.148857496022,2999.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023.0,12851293.165321575,12155848.999999989,2.0,0.0
BMW,X3,16289.998004157482,2000.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2019.0,4931410.136516203,4883891.0,6.0,0.0
BMW,5 SERIES,54765.83606831561,1995.0,automatic transmission,Diesel,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,5960077.10078728,5560432.0,5.0,1.0
MERCEDES,S CLASS,126180.17784370817,2925.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2016.0,7254478.266892363,7131674.0,9.0,2.0
BMW,X3,10305.996107670073,2000.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023.0,7057796.537148682,7075771.0,2.0,0.0
GENESIS,G90,54522.024634589536,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,7026829.039705454,6860954.0,5.0,1.0
TOYOTA,PRIUS,33404.571192116426,1800.0,automatic transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,0,0,0,0,0,2021.0,4889907.644284373,4883891.0,4.0,0.0
MERCEDES,GLE CLASS,97403.62208804852,2987.0,automatic transmission,Diesel,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2018.0,5858772.890022874,6414696.0,7.0,1.0
GENESIS,G80,50784.45880128842,3342.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,4327017.747301736,4424634.0,6.0,1.0
MERCEDES,CLS CLASS,102578.90226105198,2925.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,5898528.3746317,6207238.0,6.0,2.0
MERCEDES,S CLASS,137675.91139114118,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,6141453.350523925,6514546.0,8.0,2.0
GENESIS,G80,48871.930418509786,3342.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4204667.42055874,4645889.0,7.0,0.0
TOYOTA,PRIUS Z,1109.1429759109496,2000.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022.0,4992108.509088254,4908757.0,3.0,0.0
KIA,MOHAVE,23793.24627104543,2959.0,automatic transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,6871846.036932629,6742397.0,4.0,0.0
MERCEDES,C CLASS,75096.86485402958,3982.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5458959.509267451,6059787.0,7.0,1.0
TOYOTA,PRIUS,16178.956591510838,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2015.0,3426493.506174321,3398757.0,10.0,0.0
GENESIS,G80,81260.30281391334,3470.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,5929812.677429966,5423816.0,4.0,1.0
MERCEDES,CLA CLASS,23320.19205574618,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,5009520.693162471,5210726.0,5.0,0.0
TOYOTA,HARRIER PROGRESS METAL AND LEATHER PKG,125456.12374571445,1980.0,automatic transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2018.0,2140784.2704199483,2286984.0,7.0,2.0
TOYOTA,HARRIER HYBRID Z LEATHER PKG,90969.0831218145,2480.0,automatic transmission,Hybrid,RHD,2WD,7 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2019.0,3337941.4355955627,3124425.0,6.0,1.0
BMW,5 SERIES,46700.8341966291,1998.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,5683901.632661567,5872607.0,6.0,0.0
MERCEDES,E CLASS,22055.713896096684,1950.0,automatic transmission,Diesel,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,5149774.702715792,4909699.0,8.0,0.0
MERCEDES,E CLASS,73402.28384563986,1991.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,4048295.023066636,4392443.0,8.0,1.0
TOYOTA,LAND CRUISER,1045.4846382748055,3500.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023.0,12572493.0132379,12155848.999999989,2.0,0.0
MERCEDES,CLS CLASS,58260.23486744985,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,6835177.949654799,7539010.0,8.0,1.0
TOYOTA,PRIUS,49398.11252094179,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018.0,2962928.1331777223,2743785.0,7.0,0.0
MERCEDES,S CLASS,4142.055303512642,3982.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,11845050.696276829,12155848.999999989,3.0,0.0
KIA,K9,11501.711551128608,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,7248280.207177832,7203280.0,4.0,0.0
MERCEDES,E CLASS,70154.13183918911,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5135207.62190944,5215123.0,7.0,1.0
TOYOTA,CROWN CROSSOVER,1125.5073058067337,2500.0,automatic transmission,Hybrid,RHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2024.0,6813544.72823242,6975272.0,1.0,0.0
GENESIS,GV80,15434.99782727278,2497.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,4974890.976638894,4883891.0,3.0,0.0
BMW,X4,21694.81513317545,1998.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,7659975.94608948,8511026.0,3.0,0.0
TOYOTA,PRIUS S,26143.858749145653,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017.0,2572320.422824148,2759645.0,8.0,0.0
MERCEDES,G CLASS,42182.39987508072,3000.0,automatic transmission,Diesel,RHD,Other,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021.0,12678552.56242608,12155848.999999989,4.0,0.0
KIA,K8,5964.755576819669,1598.0,automatic transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023.0,5872343.077240415,6014563.0,2.0,0.0
BMW,5 SERIES,56850.91499365026,1995.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,4998708.092259184,5247628.0,5.0,1.0
MERCEDES,E CLASS,57549.09637603063,1991.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,5104274.516162781,5065473.0,8.0,1.0
BMW,3 SERIES,3379.091137467268,2000.0,automatic transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,0,1,0,1,0,0,0,1,2024.0,5293192.2536889305,5179948.0,1.0,0.0
TOYOTA,LAND CRUISER PRADO,1147.4488888189487,2700.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2024.0,5804989.321561227,5430411.0,1.0,0.0
GENESIS,G80,24967.16557989471,2497.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,6434382.59162217,6579085.0,4.0,0.0
KIA,MOHAVE,54071.57082299136,2959.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,6661148.900459399,6129666.0,4.0,1.0
GENESIS,G80,17797.590243199797,2497.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,6540158.329401512,6610491.0,3.0,0.0
BMW,3 SERIES,20378.4745188986,1998.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,5144965.894348772,4983504.0,3.0,0.0
MERCEDES,C CLASS,14222.989582280676,1991.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,4705175.769127957,4733983.0,5.0,0.0
MERCEDES,A CLASS,6609.492770512574,1991.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023.0,5728300.66483042,5380004.0,2.0,0.0
TOYOTA,LAND CRUISER GXR 4WD GCC,98638.78903227152,900.0,automatic transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,0,0,1,0,0,1,0,2018.0,4552028.446746476,4883891.0,7.0,1.0
MERCEDES,S CLASS,77572.40426409435,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2016.0,8169813.466706331,9060473.0,9.0,1.0
TOYOTA,86,30898.035830390265,2000.0,manual transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2018.0,3698900.7325284393,3908334.0,7.0,0.0
MERCEDES,GLS CLASS,19719.71591650183,3982.0,automatic transmission,Hybrid,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,5153207.54877528,4883891.0,4.0,0.0
TOYOTA,CROWN CROSSOVER,4272.382819232443,2500.0,automatic transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2024.0,5988527.47461037,6166568.0,1.0,0.0
TOYOTA,PRIUS A TOURING SELECTION,44095.5375995786,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,0,0,0,0,1,1,1,2016.0,2403223.857963529,2266413.0,9.0,0.0
TOYOTA,C-HR S T,50297.24051515778,1190.0,automatic transmission,Petrol,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,0,1,1,2017.0,2005538.5722944844,1958792.0,8.0,1.0
TOYOTA,PRIUS,28413.22005816148,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018.0,3889443.6494627367,3823837.0,7.0,0.0
TOYOTA,AQUA,18187.28902048775,1500.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020.0,2459496.1409023902,2650195.0,5.0,0.0
BMW,X6,98197.56385094112,2993.0,automatic transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019.0,5321558.120584503,4883891.0,6.0,1.0
TOYOTA,CROWN CROSSOVER,15736.438928512604,2400.0,automatic transmission,Hybrid,RHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,7282542.856965357,7314457.0,3.0,0.0
MERCEDES,GLE CLASS,56184.26142439257,2000.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2018.0,4646408.329412736,4883891.0,7.0,1.0
TOYOTA,LAND CRUISER PRADO TX,26487.421611116937,2690.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2021.0,4873441.168705774,4684990.0,4.0,0.0
KIA,MOHAVE,50529.99266483935,2959.0,automatic transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,5325833.580668611,5893021.0,4.0,1.0
TOYOTA,PRIUS,7750.653678449063,1800.0,automatic transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020.0,3839248.5865914696,3949147.0,5.0,0.0
MERCEDES,E CLASS,56179.31698934479,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5157920.268568484,5328656.0,7.0,1.0
KIA,K9 THE K9(RJ),36598.8279127329,3778.0,automatic transmission,Petrol,LHD,Other,4 Seats,4 Doors,sedan,0,0,0,0,0,0,0,0,2020.0,4681808.769389076,4883891.0,5.0,0.0
KIA,CARNIVAL CARNIVAL (KA4),61520.6350934759,2151.0,automatic transmission,Diesel,LHD,Other,5 Seats,5 Doors,sedan,0,0,0,0,0,0,0,0,2022.0,4984759.175730262,4883891.0,3.0,1.0
TOYOTA,PRIUS PHV,22199.940784745704,1800.0,automatic transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,3379063.184263393,3708106.0,9.0,0.0
BMW,X5,13116.778635139905,3000.0,automatic transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021.0,12370810.111507306,11329714.0,4.0,0.0
TOYOTA,PRIUS,17023.095332410387,1800.0,automatic transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2019.0,3006398.5692589544,2824655.0,6.0,0.0
TOYOTA,PRIUS 1.8 A,34568.718762813216,1800.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2016.0,2247235.7342263577,2312423.0,9.0,0.0
MERCEDES,E CLASS,59705.9052123416,1950.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,6184729.022532427,6578771.0,3.0,1.0
BMW,5 SERIES,72699.30543722215,1998.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,5275579.292757479,5064688.0,6.0,1.0
MERCEDES,E CLASS,55956.0479608294,1950.0,automatic transmission,Diesel,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5642155.332127987,5435593.0,7.0,1.0
TOYOTA,CROWN HYBRID,8839.699799525028,2500.0,automatic transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,6150837.69470063,5636591.0,4.0,0.0
TOYOTA,LAND CRUISER PRADO,32462.020705927524,2800.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,0,2020.0,8252497.946578858,8551853.0,5.0,0.0
GENESIS,G90,87755.9104529902,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,7731552.092796445,7959536.0,6.0,1.0
TOYOTA,LAND CRUISER PRADO,4465.176484550972,2700.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021.0,4712896.931432679,4883891.0,4.0,0.0
